"location","depth","photo","group","successes","failures","cover"
"ana","md","t1_2","turf",2,98,0.02
"ana","md","t1_2","poci",18,82,0.18
"ana","md","t1_2","cca",0,100,0
"ana","md","t1_2","biotic",0,100,0
"ana","md","t1_2","hard_coral_other",0,100,0
"ana","md","t1_3","abiotic",4,96,0.04
"ana","md","t1_3","macro",8,92,0.08
"ana","md","t1_3","non_reef",23,77,0.23
"ana","md","t1_3","plob",48,52,0.48
"ana","md","t1_3","turf",17,83,0.17
"ana","md","t1_3","poci",0,100,0
"ana","md","t1_3","cca",0,100,0
"ana","md","t1_3","biotic",0,100,0
"ana","md","t1_3","hard_coral_other",0,100,0
"ana","md","t1_4","abiotic",0,100,0
"ana","md","t1_4","macro",12,88,0.12
"ana","md","t1_4","non_reef",20,80,0.2
"ana","md","t1_4","plob",65,35,0.65
"ana","md","t1_4","turf",3,97,0.03
"ana","md","t1_4","poci",0,100,0
"ana","md","t1_4","cca",0,100,0
"ana","md","t1_4","biotic",0,100,0
"ana","md","t1_4","hard_coral_other",0,100,0
"ana","md","t1_5","abiotic",0,100,0
"ana","md","t1_5","macro",8,92,0.08
"ana","md","t1_5","non_reef",23,77,0.23
"ana","md","t1_5","plob",68,32,0.68
"ana","md","t1_5","turf",1,99,0.01
"ana","md","t1_5","poci",0,100,0
"ana","md","t1_5","cca",0,100,0
"ana","md","t1_5","biotic",0,100,0
"ana","md","t1_5","hard_coral_other",0,100,0
"ana","md","t1_6","abiotic",0,100,0
"ana","md","t1_6","macro",10,90,0.1
"ana","md","t1_6","non_reef",26,74,0.26
"ana","md","t1_6","plob",64,36,0.64
"ana","md","t1_6","turf",0,100,0
"ana","md","t1_6","poci",0,100,0
"ana","md","t1_6","cca",0,100,0
"ana","md","t1_6","biotic",0,100,0
"ana","md","t1_6","hard_coral_other",0,100,0
"ana","md","t1_7","abiotic",1,99,0.01
"ana","md","t1_7","macro",2,98,0.02
"ana","md","t1_7","non_reef",15,85,0.15
"ana","md","t1_7","plob",80,20,0.8
"ana","md","t1_7","turf",2,98,0.02
"ana","md","t1_7","poci",0,100,0
"ana","md","t1_7","cca",0,100,0
"ana","md","t1_7","biotic",0,100,0
"ana","md","t1_7","hard_coral_other",0,100,0
"ana","md","t1_8","abiotic",0,100,0
"ana","md","t1_8","macro",4,96,0.04
"ana","md","t1_8","non_reef",9,91,0.09
"ana","md","t1_8","plob",86,14,0.86
"ana","md","t1_8","turf",1,99,0.01
"ana","md","t1_8","poci",0,100,0
"ana","md","t1_8","cca",0,100,0
"ana","md","t1_8","biotic",0,100,0
"ana","md","t1_8","hard_coral_other",0,100,0
"ana","md","t1_9","abiotic",0,100,0
"ana","md","t1_9","macro",2,98,0.02
"ana","md","t1_9","non_reef",20,80,0.2
"ana","md","t1_9","plob",77,23,0.77
"ana","md","t1_9","turf",0,100,0
"ana","md","t1_9","poci",0,100,0
"ana","md","t1_9","cca",0,100,0
"ana","md","t1_9","biotic",0,100,0
"ana","md","t1_9","hard_coral_other",1,99,0.01
"ana","md","t2_1","abiotic",8,92,0.08
"ana","md","t2_1","macro",7,93,0.07
"ana","md","t2_1","non_reef",10,90,0.1
"ana","md","t2_1","plob",71,29,0.71
"ana","md","t2_1","turf",4,96,0.04
"ana","md","t2_1","poci",0,100,0
"ana","md","t2_1","cca",0,100,0
"ana","md","t2_1","biotic",0,100,0
"ana","md","t2_1","hard_coral_other",0,100,0
"ana","md","t2_10","abiotic",0,100,0
"ana","md","t2_10","macro",19,81,0.19
"ana","md","t2_10","non_reef",11,89,0.11
"ana","md","t2_10","plob",70,30,0.7
"ana","md","t2_10","turf",0,100,0
"ana","md","t2_10","poci",0,100,0
"ana","md","t2_10","cca",0,100,0
"ana","md","t2_10","biotic",0,100,0
"ana","md","t2_10","hard_coral_other",0,100,0
"ana","md","t2_11","abiotic",5,95,0.05
"ana","md","t2_11","macro",11,89,0.11
"ana","md","t2_11","non_reef",2,98,0.02
"ana","md","t2_11","plob",78,22,0.78
"ana","md","t2_11","turf",1,99,0.01
"ana","md","t2_11","poci",3,97,0.03
"ana","md","t2_11","cca",0,100,0
"ana","md","t2_11","biotic",0,100,0
"ana","md","t2_11","hard_coral_other",0,100,0
"ana","md","t2_12","abiotic",1,99,0.01
"ana","md","t2_12","macro",16,84,0.16
"ana","md","t2_12","non_reef",8,92,0.08
"ana","md","t2_12","plob",73,27,0.73
"ana","md","t2_12","turf",1,99,0.01
"ana","md","t2_12","poci",0,100,0
"ana","md","t2_12","cca",1,99,0.01
"ana","md","t2_12","biotic",0,100,0
"ana","md","t2_12","hard_coral_other",0,100,0
"ana","md","t2_13","abiotic",0,100,0
"ana","md","t2_13","macro",19,81,0.19
"ana","md","t2_13","non_reef",8,92,0.08
"ana","md","t2_13","plob",69,31,0.69
"ana","md","t2_13","turf",3,97,0.03
"ana","md","t2_13","poci",1,99,0.01
"ana","md","t2_13","cca",0,100,0
"ana","md","t2_13","biotic",0,100,0
"ana","md","t2_13","hard_coral_other",0,100,0
"ana","md","t2_14","abiotic",0,100,0
"ana","md","t2_14","macro",0,100,0
"ana","md","t2_14","non_reef",2,98,0.02
"ana","md","t2_14","plob",97,3,0.97
"ana","md","t2_14","turf",1,99,0.01
"ana","md","t2_14","poci",0,100,0
"ana","md","t2_14","cca",0,100,0
"ana","md","t2_14","biotic",0,100,0
"ana","md","t2_14","hard_coral_other",0,100,0
"ana","md","t2_15","abiotic",0,100,0
"ana","md","t2_15","macro",1,99,0.01
"ana","md","t2_15","non_reef",9,91,0.09
"ana","md","t2_15","plob",90,10,0.9
"ana","md","t2_15","turf",0,100,0
"ana","md","t2_15","poci",0,100,0
"ana","md","t2_15","cca",0,100,0
"ana","md","t2_15","biotic",0,100,0
"ana","md","t2_15","hard_coral_other",0,100,0
"ana","md","t2_2","abiotic",11,89,0.11
"ana","md","t2_2","macro",1,99,0.01
"ana","md","t2_2","non_reef",4,96,0.04
"ana","md","t2_2","plob",79,21,0.79
"ana","md","t2_2","turf",5,95,0.05
"ana","md","t2_2","poci",0,100,0
"ana","md","t2_2","cca",0,100,0
"ana","md","t2_2","biotic",0,100,0
"ana","md","t2_2","hard_coral_other",0,100,0
"ana","md","t2_3","abiotic",0,100,0
"ana","md","t2_3","macro",9,91,0.09
"ana","md","t2_3","non_reef",7,93,0.07
"ana","md","t2_3","plob",82,18,0.82
"ana","md","t2_3","turf",2,98,0.02
"ana","md","t2_3","poci",0,100,0
"ana","md","t2_3","cca",0,100,0
"ana","md","t2_3","biotic",0,100,0
"ana","md","t2_3","hard_coral_other",0,100,0
"ana","md","t2_4","abiotic",0,100,0
"ana","md","t2_4","macro",19,81,0.19
"ana","md","t2_4","non_reef",7,93,0.07
"ana","md","t2_4","plob",64,36,0.64
"ana","md","t2_4","turf",10,90,0.1
"ana","md","t2_4","poci",0,100,0
"ana","md","t2_4","cca",0,100,0
"ana","md","t2_4","biotic",0,100,0
"ana","md","t2_4","hard_coral_other",0,100,0
"ana","md","t2_5","abiotic",0,100,0
"ana","md","t2_5","macro",8,92,0.08
"ana","md","t2_5","non_reef",10,90,0.1
"ana","md","t2_5","plob",71,29,0.71
"ana","md","t2_5","turf",8,92,0.08
"ana","md","t2_5","poci",3,97,0.03
"ana","md","t2_5","cca",0,100,0
"ana","md","t2_5","biotic",0,100,0
"ana","md","t2_5","hard_coral_other",0,100,0
"ana","md","t2_6","abiotic",0,100,0
"ana","md","t2_6","macro",5,95,0.05
"ana","md","t2_6","non_reef",7,93,0.07
"ana","md","t2_6","plob",53,47,0.53
"ana","md","t2_6","turf",31,69,0.31
"ana","md","t2_6","poci",0,100,0
"ana","md","t2_6","cca",4,96,0.04
"ana","md","t2_6","biotic",0,100,0
"ana","md","t2_6","hard_coral_other",0,100,0
"ana","md","t2_7","abiotic",0,100,0
"ana","md","t2_7","macro",12,88,0.12
"ana","md","t2_7","non_reef",12,88,0.12
"ana","md","t2_7","plob",72,28,0.72
"ana","md","t2_7","turf",4,96,0.04
"ana","md","t2_7","poci",0,100,0
"ana","md","t2_7","cca",0,100,0
"ana","md","t2_7","biotic",0,100,0
"ana","md","t2_7","hard_coral_other",0,100,0
"ana","md","t2_8","abiotic",0,100,0
"ana","md","t2_8","macro",19,81,0.19
"ana","md","t2_8","non_reef",10,90,0.1
"ana","md","t2_8","plob",43,57,0.43
"ana","md","t2_8","turf",28,72,0.28
"ana","md","t2_8","poci",0,100,0
"ana","md","t2_8","cca",0,100,0
"ana","md","t2_8","biotic",0,100,0
"ana","md","t2_8","hard_coral_other",0,100,0
"ana","md","t2_9","abiotic",0,100,0
"ana","md","t2_9","macro",10,90,0.1
"ana","md","t2_9","non_reef",15,85,0.15
"ana","md","t2_9","plob",72,28,0.72
"ana","md","t2_9","turf",2,98,0.02
"ana","md","t2_9","poci",1,99,0.01
"ana","md","t2_9","cca",0,100,0
"ana","md","t2_9","biotic",0,100,0
"ana","md","t2_9","hard_coral_other",0,100,0
"ana","md","t3_1","abiotic",0,100,0
"ana","md","t3_1","macro",1,99,0.01
"ana","md","t3_1","non_reef",12,88,0.12
"ana","md","t3_1","plob",87,13,0.87
"ana","md","t3_1","turf",0,100,0
"ana","md","t3_1","poci",0,100,0
"ana","md","t3_1","cca",0,100,0
"ana","md","t3_1","biotic",0,100,0
"ana","md","t3_1","hard_coral_other",0,100,0
"ana","md","t3_10","abiotic",0,100,0
"ana","md","t3_10","macro",11,89,0.11
"ana","md","t3_10","non_reef",4,96,0.04
"ana","md","t3_10","plob",84,16,0.84
"ana","md","t3_10","turf",1,99,0.01
"ana","md","t3_10","poci",0,100,0
"ana","md","t3_10","cca",0,100,0
"ana","md","t3_10","biotic",0,100,0
"ana","md","t3_10","hard_coral_other",0,100,0
"ana","md","t3_11","abiotic",0,100,0
"ana","md","t3_11","macro",14,86,0.14
"ana","md","t3_11","non_reef",6,94,0.06
"ana","md","t3_11","plob",79,21,0.79
"ana","md","t3_11","turf",1,99,0.01
"ana","md","t3_11","poci",0,100,0
"ana","md","t3_11","cca",0,100,0
"ana","md","t3_11","biotic",0,100,0
"ana","md","t3_11","hard_coral_other",0,100,0
"ana","md","t3_12","abiotic",0,100,0
"ana","md","t3_12","macro",20,80,0.2
"ana","md","t3_12","non_reef",7,93,0.07
"ana","md","t3_12","plob",63,37,0.63
"ana","md","t3_12","turf",10,90,0.1
"ana","md","t3_12","poci",0,100,0
"ana","md","t3_12","cca",0,100,0
"ana","md","t3_12","biotic",0,100,0
"ana","md","t3_12","hard_coral_other",0,100,0
"ana","md","t3_13","abiotic",0,100,0
"ana","md","t3_13","macro",16,84,0.16
"ana","md","t3_13","non_reef",7,93,0.07
"ana","md","t3_13","plob",74,26,0.74
"ana","md","t3_13","turf",3,97,0.03
"ana","md","t3_13","poci",0,100,0
"ana","md","t3_13","cca",0,100,0
"ana","md","t3_13","biotic",0,100,0
"ana","md","t3_13","hard_coral_other",0,100,0
"ana","md","t3_14","abiotic",0,100,0
"ana","md","t3_14","macro",5,95,0.05
"ana","md","t3_14","non_reef",7,93,0.07
"ana","md","t3_14","plob",88,12,0.88
"ana","md","t3_14","turf",0,100,0
"ana","md","t3_14","poci",0,100,0
"ana","md","t3_14","cca",0,100,0
"ana","md","t3_14","biotic",0,100,0
"ana","md","t3_14","hard_coral_other",0,100,0
"ana","md","t3_15","abiotic",0,100,0
"ana","md","t3_15","macro",12,88,0.12
"ana","md","t3_15","non_reef",7,93,0.07
"ana","md","t3_15","plob",80,20,0.8
"ana","md","t3_15","turf",1,99,0.01
"ana","md","t3_15","poci",0,100,0
"ana","md","t3_15","cca",0,100,0
"ana","md","t3_15","biotic",0,100,0
"ana","md","t3_15","hard_coral_other",0,100,0
"ana","md","t3_2","abiotic",0,100,0
"ana","md","t3_2","macro",5,95,0.05
"ana","md","t3_2","non_reef",0,100,0
"ana","md","t3_2","plob",94,6,0.94
"ana","md","t3_2","turf",1,99,0.01
"ana","md","t3_2","poci",0,100,0
"ana","md","t3_2","cca",0,100,0
"ana","md","t3_2","biotic",0,100,0
"ana","md","t3_2","hard_coral_other",0,100,0
"ana","md","t3_3","abiotic",0,100,0
"ana","md","t3_3","macro",3,97,0.03
"ana","md","t3_3","non_reef",3,97,0.03
"ana","md","t3_3","plob",94,6,0.94
"ana","md","t3_3","turf",0,100,0
"ana","md","t3_3","poci",0,100,0
"ana","md","t3_3","cca",0,100,0
"ana","md","t3_3","biotic",0,100,0
"ana","md","t3_3","hard_coral_other",0,100,0
"ana","md","t3_4","abiotic",0,100,0
"ana","md","t3_4","macro",20,80,0.2
"ana","md","t3_4","non_reef",4,96,0.04
"ana","md","t3_4","plob",76,24,0.76
"ana","md","t3_4","turf",0,100,0
"ana","md","t3_4","poci",0,100,0
"ana","md","t3_4","cca",0,100,0
"ana","md","t3_4","biotic",0,100,0
"ana","md","t3_4","hard_coral_other",0,100,0
"ana","md","t3_5","abiotic",0,100,0
"ana","md","t3_5","macro",29,71,0.29
"ana","md","t3_5","non_reef",1,99,0.01
"ana","md","t3_5","plob",58,42,0.58
"ana","md","t3_5","turf",12,88,0.12
"ana","md","t3_5","poci",0,100,0
"ana","md","t3_5","cca",0,100,0
"ana","md","t3_5","biotic",0,100,0
"ana","md","t3_5","hard_coral_other",0,100,0
"ana","md","t3_6","abiotic",0,100,0
"ana","md","t3_6","macro",25,75,0.25
"ana","md","t3_6","non_reef",2,98,0.02
"ana","md","t3_6","plob",73,27,0.73
"ana","md","t3_6","turf",0,100,0
"ana","md","t3_6","poci",0,100,0
"ana","md","t3_6","cca",0,100,0
"ana","md","t3_6","biotic",0,100,0
"ana","md","t3_6","hard_coral_other",0,100,0
"ana","md","t3_7","abiotic",0,100,0
"ana","md","t3_7","macro",16,84,0.16
"ana","md","t3_7","non_reef",4,96,0.04
"ana","md","t3_7","plob",80,20,0.8
"ana","md","t3_7","turf",0,100,0
"ana","md","t3_7","poci",0,100,0
"ana","md","t3_7","cca",0,100,0
"ana","md","t3_7","biotic",0,100,0
"ana","md","t3_7","hard_coral_other",0,100,0
"ana","md","t3_8","abiotic",0,100,0
"ana","md","t3_8","macro",11,89,0.11
"ana","md","t3_8","non_reef",5,95,0.05
"ana","md","t3_8","plob",81,19,0.81
"ana","md","t3_8","turf",3,97,0.03
"ana","md","t3_8","poci",0,100,0
"ana","md","t3_8","cca",0,100,0
"ana","md","t3_8","biotic",0,100,0
"ana","md","t3_8","hard_coral_other",0,100,0
"ana","md","t3_9","abiotic",0,100,0
"ana","md","t3_9","macro",15,85,0.15
"ana","md","t3_9","non_reef",3,97,0.03
"ana","md","t3_9","plob",77,23,0.77
"ana","md","t3_9","turf",5,95,0.05
"ana","md","t3_9","poci",0,100,0
"ana","md","t3_9","cca",0,100,0
"ana","md","t3_9","biotic",0,100,0
"ana","md","t3_9","hard_coral_other",0,100,0
"ana","md","t4_1","abiotic",0,100,0
"ana","md","t4_1","macro",18,82,0.18
"ana","md","t4_1","non_reef",8,92,0.08
"ana","md","t4_1","plob",62,38,0.62
"ana","md","t4_1","turf",12,88,0.12
"ana","md","t4_1","poci",0,100,0
"ana","md","t4_1","cca",0,100,0
"ana","md","t4_1","biotic",0,100,0
"ana","md","t4_1","hard_coral_other",0,100,0
"ana","md","t4_10","abiotic",0,100,0
"ana","md","t4_10","macro",14,86,0.14
"ana","md","t4_10","non_reef",9,91,0.09
"ana","md","t4_10","plob",75,25,0.75
"ana","md","t4_10","turf",2,98,0.02
"ana","md","t4_10","poci",0,100,0
"ana","md","t4_10","cca",0,100,0
"ana","md","t4_10","biotic",0,100,0
"ana","md","t4_10","hard_coral_other",0,100,0
"ana","md","t4_11","abiotic",0,100,0
"ana","md","t4_11","macro",16,84,0.16
"ana","md","t4_11","non_reef",2,98,0.02
"ana","md","t4_11","plob",82,18,0.82
"ana","md","t4_11","turf",0,100,0
"ana","md","t4_11","poci",0,100,0
"ana","md","t4_11","cca",0,100,0
"ana","md","t4_11","biotic",0,100,0
"ana","md","t4_11","hard_coral_other",0,100,0
"ana","md","t4_12","abiotic",0,100,0
"ana","md","t4_12","macro",5,95,0.05
"ana","md","t4_12","non_reef",3,97,0.03
"ana","md","t4_12","plob",57,43,0.57
"ana","md","t4_12","turf",33,67,0.33
"ana","md","t4_12","poci",2,98,0.02
"ana","md","t4_12","cca",0,100,0
"ana","md","t4_12","biotic",0,100,0
"ana","md","t4_12","hard_coral_other",0,100,0
"ana","md","t4_13","abiotic",0,100,0
"ana","md","t4_13","macro",13,87,0.13
"ana","md","t4_13","non_reef",5,95,0.05
"ana","md","t4_13","plob",70,30,0.7
"ana","md","t4_13","turf",11,89,0.11
"ana","md","t4_13","poci",1,99,0.01
"ana","md","t4_13","cca",0,100,0
"ana","md","t4_13","biotic",0,100,0
"ana","md","t4_13","hard_coral_other",0,100,0
"ana","md","t4_14","abiotic",0,100,0
"ana","md","t4_14","macro",19,81,0.19
"ana","md","t4_14","non_reef",5,95,0.05
"ana","md","t4_14","plob",66,34,0.66
"ana","md","t4_14","turf",8,92,0.08
"ana","md","t4_14","poci",1,99,0.01
"ana","md","t4_14","cca",1,99,0.01
"ana","md","t4_14","biotic",0,100,0
"ana","md","t4_14","hard_coral_other",0,100,0
"ana","md","t4_15","abiotic",0,100,0
"ana","md","t4_15","macro",9,91,0.09
"ana","md","t4_15","non_reef",4,96,0.04
"ana","md","t4_15","plob",87,13,0.87
"ana","md","t4_15","turf",0,100,0
"ana","md","t4_15","poci",0,100,0
"ana","md","t4_15","cca",0,100,0
"ana","md","t4_15","biotic",0,100,0
"ana","md","t4_15","hard_coral_other",0,100,0
"ana","md","t4_2","abiotic",0,100,0
"ana","md","t4_2","macro",8,92,0.08
"ana","md","t4_2","non_reef",5,95,0.05
"ana","md","t4_2","plob",77,23,0.77
"ana","md","t4_2","turf",6,94,0.06
"ana","md","t4_2","poci",4,96,0.04
"ana","md","t4_2","cca",0,100,0
"ana","md","t4_2","biotic",0,100,0
"ana","md","t4_2","hard_coral_other",0,100,0
"ana","md","t4_3","abiotic",0,100,0
"ana","md","t4_3","macro",11,89,0.11
"ana","md","t4_3","non_reef",16,84,0.16
"ana","md","t4_3","plob",68,32,0.68
"ana","md","t4_3","turf",2,98,0.02
"ana","md","t4_3","poci",2,98,0.02
"ana","md","t4_3","cca",0,100,0
"ana","md","t4_3","biotic",0,100,0
"ana","md","t4_3","hard_coral_other",1,99,0.01
"ana","md","t4_4","abiotic",0,100,0
"ana","md","t4_4","macro",11,89,0.11
"ana","md","t4_4","non_reef",10,90,0.1
"ana","md","t4_4","plob",78,22,0.78
"ana","md","t4_4","turf",1,99,0.01
"ana","md","t4_4","poci",0,100,0
"ana","md","t4_4","cca",0,100,0
"ana","md","t4_4","biotic",0,100,0
"ana","md","t4_4","hard_coral_other",0,100,0
"ana","md","t4_5","abiotic",0,100,0
"ana","md","t4_5","macro",7,93,0.07
"ana","md","t4_5","non_reef",4,96,0.04
"ana","md","t4_5","plob",87,13,0.87
"ana","md","t4_5","turf",1,99,0.01
"ana","md","t4_5","poci",1,99,0.01
"ana","md","t4_5","cca",0,100,0
"ana","md","t4_5","biotic",0,100,0
"ana","md","t4_5","hard_coral_other",0,100,0
"ana","md","t4_6","abiotic",0,100,0
"ana","md","t4_6","macro",14,86,0.14
"ana","md","t4_6","non_reef",5,95,0.05
"ana","md","t4_6","plob",79,21,0.79
"ana","md","t4_6","turf",2,98,0.02
"ana","md","t4_6","poci",0,100,0
"ana","md","t4_6","cca",0,100,0
"ana","md","t4_6","biotic",0,100,0
"ana","md","t4_6","hard_coral_other",0,100,0
"ana","md","t4_7","abiotic",0,100,0
"ana","md","t4_7","macro",13,87,0.13
"ana","md","t4_7","non_reef",3,97,0.03
"ana","md","t4_7","plob",80,20,0.8
"ana","md","t4_7","turf",4,96,0.04
"ana","md","t4_7","poci",0,100,0
"ana","md","t4_7","cca",0,100,0
"ana","md","t4_7","biotic",0,100,0
"ana","md","t4_7","hard_coral_other",0,100,0
"ana","md","t4_8","abiotic",0,100,0
"ana","md","t4_8","macro",14,86,0.14
"ana","md","t4_8","non_reef",9,91,0.09
"ana","md","t4_8","plob",76,24,0.76
"ana","md","t4_8","turf",1,99,0.01
"ana","md","t4_8","poci",0,100,0
"ana","md","t4_8","cca",0,100,0
"ana","md","t4_8","biotic",0,100,0
"ana","md","t4_8","hard_coral_other",0,100,0
"ana","md","t4_9","abiotic",0,100,0
"ana","md","t4_9","macro",17,83,0.17
"ana","md","t4_9","non_reef",2,98,0.02
"ana","md","t4_9","plob",81,19,0.81
"ana","md","t4_9","turf",0,100,0
"ana","md","t4_9","poci",0,100,0
"ana","md","t4_9","cca",0,100,0
"ana","md","t4_9","biotic",0,100,0
"ana","md","t4_9","hard_coral_other",0,100,0
"ana","sh","t1_1","abiotic",0,100,0
"ana","sh","t1_1","macro",2,98,0.02
"ana","sh","t1_1","non_reef",12,88,0.12
"ana","sh","t1_1","plob",85,15,0.85
"ana","sh","t1_1","turf",1,99,0.01
"ana","sh","t1_1","poci",0,100,0
"ana","sh","t1_1","cca",0,100,0
"ana","sh","t1_1","biotic",0,100,0
"ana","sh","t1_1","hard_coral_other",0,100,0
"ana","sh","t1_10","abiotic",0,100,0
"ana","sh","t1_10","macro",13,87,0.13
"ana","sh","t1_10","non_reef",2,98,0.02
"ana","sh","t1_10","plob",81,19,0.81
"ana","sh","t1_10","turf",4,96,0.04
"ana","sh","t1_10","poci",0,100,0
"ana","sh","t1_10","cca",0,100,0
"ana","sh","t1_10","biotic",0,100,0
"ana","sh","t1_10","hard_coral_other",0,100,0
"ana","sh","t1_11","abiotic",0,100,0
"ana","sh","t1_11","macro",8,92,0.08
"ana","sh","t1_11","non_reef",4,96,0.04
"ana","sh","t1_11","plob",81,19,0.81
"ana","sh","t1_11","turf",7,93,0.07
"ana","sh","t1_11","poci",0,100,0
"ana","sh","t1_11","cca",0,100,0
"ana","sh","t1_11","biotic",0,100,0
"ana","sh","t1_11","hard_coral_other",0,100,0
"ana","sh","t1_12","abiotic",0,100,0
"ana","sh","t1_12","macro",12,88,0.12
"ana","sh","t1_12","non_reef",5,95,0.05
"ana","sh","t1_12","plob",56,44,0.56
"ana","sh","t1_12","turf",27,73,0.27
"ana","sh","t1_12","poci",0,100,0
"ana","sh","t1_12","cca",0,100,0
"ana","sh","t1_12","biotic",0,100,0
"ana","sh","t1_12","hard_coral_other",0,100,0
"ana","sh","t1_13","abiotic",0,100,0
"ana","sh","t1_13","macro",15,85,0.15
"ana","sh","t1_13","non_reef",7,93,0.07
"ana","sh","t1_13","plob",68,32,0.68
"ana","sh","t1_13","turf",10,90,0.1
"ana","sh","t1_13","poci",0,100,0
"ana","sh","t1_13","cca",0,100,0
"ana","sh","t1_13","biotic",0,100,0
"ana","sh","t1_13","hard_coral_other",0,100,0
"ana","sh","t1_14","abiotic",0,100,0
"ana","sh","t1_14","macro",2,98,0.02
"ana","sh","t1_14","non_reef",4,96,0.04
"ana","sh","t1_14","plob",93,7,0.93
"ana","sh","t1_14","turf",1,99,0.01
"ana","sh","t1_14","poci",0,100,0
"ana","sh","t1_14","cca",0,100,0
"ana","sh","t1_14","biotic",0,100,0
"ana","sh","t1_14","hard_coral_other",0,100,0
"ana","sh","t1_15","abiotic",33,67,0.33
"ana","sh","t1_15","macro",1,99,0.01
"ana","sh","t1_15","non_reef",4,96,0.04
"ana","sh","t1_15","plob",57,43,0.57
"ana","sh","t1_15","turf",5,95,0.05
"ana","sh","t1_15","poci",0,100,0
"ana","sh","t1_15","cca",0,100,0
"ana","sh","t1_15","biotic",0,100,0
"ana","sh","t1_15","hard_coral_other",0,100,0
"ana","sh","t1_2","abiotic",0,100,0
"ana","sh","t1_2","macro",8,92,0.08
"ana","sh","t1_2","non_reef",9,91,0.09
"ana","sh","t1_2","plob",81,19,0.81
"ana","sh","t1_2","turf",2,98,0.02
"ana","sh","t1_2","poci",0,100,0
"ana","sh","t1_2","cca",0,100,0
"ana","sh","t1_2","biotic",0,100,0
"ana","sh","t1_2","hard_coral_other",0,100,0
"ana","sh","t1_3","abiotic",0,100,0
"ana","sh","t1_3","macro",9,91,0.09
"ana","sh","t1_3","non_reef",4,96,0.04
"ana","sh","t1_3","plob",82,18,0.82
"ana","sh","t1_3","turf",5,95,0.05
"ana","sh","t1_3","poci",0,100,0
"ana","sh","t1_3","cca",0,100,0
"ana","sh","t1_3","biotic",0,100,0
"ana","sh","t1_3","hard_coral_other",0,100,0
"ana","sh","t1_4","abiotic",2,98,0.02
"ana","sh","t1_4","macro",4,96,0.04
"ana","sh","t1_4","non_reef",3,97,0.03
"ana","sh","t1_4","plob",84,16,0.84
"ana","sh","t1_4","turf",7,93,0.07
"ana","sh","t1_4","poci",0,100,0
"ana","sh","t1_4","cca",0,100,0
"ana","sh","t1_4","biotic",0,100,0
"ana","sh","t1_4","hard_coral_other",0,100,0
"ana","sh","t1_5","abiotic",0,100,0
"ana","sh","t1_5","macro",8,92,0.08
"ana","sh","t1_5","non_reef",4,96,0.04
"ana","sh","t1_5","plob",76,24,0.76
"ana","sh","t1_5","turf",12,88,0.12
"ana","sh","t1_5","poci",0,100,0
"ana","sh","t1_5","cca",0,100,0
"ana","sh","t1_5","biotic",0,100,0
"ana","sh","t1_5","hard_coral_other",0,100,0
"ana","sh","t1_6","abiotic",0,100,0
"ana","sh","t1_6","macro",7,93,0.07
"ana","sh","t1_6","non_reef",2,98,0.02
"ana","sh","t1_6","plob",90,10,0.9
"ana","sh","t1_6","turf",1,99,0.01
"ana","sh","t1_6","poci",0,100,0
"ana","sh","t1_6","cca",0,100,0
"ana","sh","t1_6","biotic",0,100,0
"ana","sh","t1_6","hard_coral_other",0,100,0
"ana","sh","t1_7","abiotic",0,100,0
"ana","sh","t1_7","macro",1,99,0.01
"ana","sh","t1_7","non_reef",5,95,0.05
"ana","sh","t1_7","plob",94,6,0.94
"ana","sh","t1_7","turf",0,100,0
"ana","sh","t1_7","poci",0,100,0
"ana","sh","t1_7","cca",0,100,0
"ana","sh","t1_7","biotic",0,100,0
"ana","sh","t1_7","hard_coral_other",0,100,0
"ana","sh","t1_8","abiotic",0,100,0
"ana","sh","t1_8","macro",0,100,0
"ana","sh","t1_8","non_reef",1,99,0.01
"ana","sh","t1_8","plob",87,13,0.87
"ana","sh","t1_8","turf",12,88,0.12
"ana","sh","t1_8","poci",0,100,0
"ana","sh","t1_8","cca",0,100,0
"ana","sh","t1_8","biotic",0,100,0
"ana","sh","t1_8","hard_coral_other",0,100,0
"ana","sh","t1_9","abiotic",0,100,0
"ana","sh","t1_9","macro",12,88,0.12
"ana","sh","t1_9","non_reef",2,98,0.02
"ana","sh","t1_9","plob",71,29,0.71
"ana","sh","t1_9","turf",15,85,0.15
"ana","sh","t1_9","poci",0,100,0
"ana","sh","t1_9","cca",0,100,0
"ana","sh","t1_9","biotic",0,100,0
"ana","sh","t1_9","hard_coral_other",0,100,0
"ana","sh","t2_1","abiotic",0,100,0
"ana","sh","t2_1","macro",7,93,0.07
"ana","sh","t2_1","non_reef",6,94,0.06
"ana","sh","t2_1","plob",66,34,0.66
